Label,Text
1,"Subject: Interview Success – AI Researcher at Google

Jordan Lee,

We’d like to formally offer you the AI Researcher position at Google.

You passed the process, and we’re ready to bring you on board. Our hiring managers had nothing but positive feedback!

Warm regards,

David Chen
Google Team"
1,"Subject: Interview Success – DevOps Engineer at IBM

Hi Alex Lee,

You’ve passed every interview round and impressed each of our panel members. We’d be honored to welcome you as a DevOps Engineer at IBM.

Let’s get started! You’ll be receiving your onboarding steps within the next 48 hours.

Kindly,

Liam Nguyen
People & Culture – IBM"
1,"Subject: Interview Success – Product Manager at Atlassian

Hi Casey Lee,

You’ve passed every interview round and impressed each of our panel members. We’d be honored to welcome you as a Product Manager at Atlassian.

Let’s get started! You’ll be receiving your onboarding steps within the next 48 hours.

Best regards,

Amanda Lee
People & Culture – Atlassian"
1,"Subject: Interview Success – DevOps Engineer at Meta

Hi Alex Lee,

Your application stood out among many. We're happy to inform you that you’ve passed the interview stages and have been selected for the role of DevOps Engineer.

Expect formal documents from HR soon.

Best regards,

Sophie Patel
Recruitment – Meta"
0,"Subject: Application Status – Cloud Engineer at Adobe

Hi Sydney Brown,

Unfortunately, you were not selected for the Cloud Engineer position.
We appreciate the opportunity to learn about your experience and encourage you to explore future openings.

Kind regards,

Sophie Patel
HR – Adobe"
1,"Subject: Interview Success – DevOps Engineer at Amazon

Dear Sydney Walker,

Great news! Good news!

You're joining us as our next DevOps Engineer at Amazon.
We loved your enthusiasm and professionalism throughout the process.

Expect onboarding details from HR within the week.

Sincerely,

Liam Nguyen
Recruitment Office – Amazon"
1,"Subject: Interview Success – Software Engineer at IBM

Morgan Brown,

We’d like to formally offer you the Software Engineer position at IBM.

You passed the process, and we’re ready to bring you on board. Our hiring managers had nothing but positive feedback!

Best regards,

Sophie Patel
IBM Team"
1,"Subject: Interview Success – Software Engineer at Oracle

Hi Taylor Johnson,

After a detailed evaluation process, you’ve emerged as the final candidate for the Software Engineer role at Oracle.
We’re thrilled to extend you a job offer. Additional steps and your contract will follow shortly.

Warm regards,

David Chen
Oracle Hiring Team"
1,"Subject: Interview Success – AI Researcher at IBM

Morgan Walker,

We’d like to formally offer you the AI Researcher position at IBM.

You passed the process, and we’re ready to bring you on board. Our hiring managers had nothing but positive feedback!

Best regards,

Liam Nguyen
IBM Team"
1,"Subject: Interview Success – UI/UX Designer at Amazon

Hi Taylor Brown,

After a detailed evaluation process, you’ve emerged as the final candidate for the UI/UX Designer role at Amazon.
We’re thrilled to extend you a job offer. Additional steps and your contract will follow shortly.

Warm regards,

Emily Thompson
Amazon Hiring Team"
0,"Subject: Interview Decision – Product Manager at Microsoft

Dear Alex Brown,

We appreciate your application for the Product Manager position. After careful review, we've decided to proceed with another candidate.

Thanks again for your interest in Microsoft.

Warm regards,

Liam Nguyen
Microsoft Recruiting Office"
1,"Subject: Interview Success – DevOps Engineer at Amazon

Dear Taylor Walker,

Great news! Good news!

You're joining us as our next DevOps Engineer at Amazon.
We loved your enthusiasm and professionalism throughout the process.

Expect onboarding details from HR within the week.

Warm regards,

Emily Thompson
Recruitment Office – Amazon"
1,"Subject: Interview Success – Software Engineer at IBM

Hi Jordan Brown,

You’ve passed every interview round and impressed each of our panel members. We’d be honored to welcome you as a Software Engineer at IBM.

Let’s get started! You’ll be receiving your onboarding steps within the next 48 hours.

Cheers,

Emily Thompson
People & Culture – IBM"
0,"Subject: Regarding Your Interview – UI/UX Designer Role

Dear Casey Smith,

Although your background is strong, we’ve chosen to move forward with other candidates for the UI/UX Designer role.
Please stay connected with us for future opportunities.

Warm regards,

Noah Clark
Amazon Talent Acquisition"
0,"Hello Michael Gary Scott,
Thank you for your interest in the position of Operations Analyst Intern-223971. We know it takes time and energy to apply, so we appreciate you considering us.
The hiring manager has chosen to move forward with another candidate so we will not be able to explore this particular role further at this time. We will continue to consider you for similar roles as they become available, and we look forward to exploring those opportunities with you.
Note: This email is only related to the Job requisition indicated above. If you are already in touch with the Oracle Hiring team for other role(s) apart from this role OR you have interviews that are scheduled and not yet completed, rest assured this rejection doesn’t impact your progress on those role(s). As always, please feel free to contact your Talent Advisor for further updates.
Best of luck with your job search!
Oracle Talent Acquisition
If you would like accessibility assistance or accommodation for a disability at any point, let us know at +1.888.404.2494, Option 1."
1,"Subject: Interview Success – AI Researcher at Oracle

Alex Johnson,

We’d like to formally offer you the AI Researcher position at Oracle.

You passed the process, and we’re ready to bring you on board. Our hiring managers had nothing but positive feedback!

Cheers,

Sophie Patel
Oracle Team"
0,"Subject: Interview Decision – DevOps Engineer at Amazon

Dear Morgan Lee,

We appreciate your application for the DevOps Engineer position. After careful review, we've decided to proceed with another candidate.

Thanks again for your interest in Amazon.

Warm regards,

Amanda Lee
Amazon Recruiting Office"
0,"Subject: Application Status – Software Engineer at OpenAI

Dear Sydney Lee,

Thank you for taking the time to interview for the Software Engineer role at OpenAI.
After careful consideration, we regret to inform you that we have decided not to proceed with your application.

Best wishes,

Daniel Garcia
OpenAI Recruitment Team"
1,"Subject: Interview Success – Data Analyst at Amazon

Hi Sydney Walker,

You’ve passed every interview round and impressed each of our panel members. We’d be honored to welcome you as a Data Analyst at Amazon.

Let’s get started! You’ll be receiving your onboarding steps within the next 48 hours.

Kindly,

Sophie Patel
People & Culture – Amazon"
0,"Subject: Interview Decision – AI Researcher at Oracle

Dear Morgan Johnson,

We appreciate your application for the AI Researcher position. After careful review, we've decided to proceed with another candidate.

Thanks again for your interest in Oracle.

Sincerely,

Sophie Patel
Oracle Recruiting Office"
0,"Subject: Regarding Your Interview – Frontend Developer Role

Dear Sydney Lee,

Thank you for taking the time to interview for the Frontend Developer role at IBM.
After careful consideration, we regret to inform you that we have decided not to proceed with your application.

Sincerely,

Amanda Lee
IBM Recruitment Team"
0,"Subject: Interview Decision – AI Researcher at Meta

Hi Jordan Johnson,

Following the final stage of interviews, we regret to inform you that you were not selected for the AI Researcher role.
We hope you’ll consider applying to future openings.

Cheers,

Emily Thompson
Meta Hiring Team"
1,"Subject: Interview Success – Software Engineer at Adobe

Hi Morgan Brown,

You’ve passed every interview round and impressed each of our panel members. We’d be honored to welcome you as a Software Engineer at Adobe.

Let’s get started! You’ll be receiving your onboarding steps within the next 48 hours.

Kindly,

Emily Thompson
People & Culture – Adobe"
